cid,mw,formula,smiles,homo,lumo,gap,homo_2d,lumo_2d,gap_2d,homo_3d,lumo_3d,gap_3d,homo_hybrid,lumo_hybrid,gap_hybrid,homo_moe,lumo_moe,gap_moe,homo_2d_err,homo_2d_abs,lumo_2d_err,lumo_2d_abs,gap_2d_err,gap_2d_abs,2d_avg_abs,2d_max_abs,2d_gap_consistency_abs,homo_3d_err,homo_3d_abs,lumo_3d_err,lumo_3d_abs,gap_3d_err,gap_3d_abs,3d_avg_abs,3d_max_abs,3d_gap_consistency_abs,homo_hybrid_err,homo_hybrid_abs,lumo_hybrid_err,lumo_hybrid_abs,gap_hybrid_err,gap_hybrid_abs,hybrid_avg_abs,hybrid_max_abs,hybrid_gap_consistency_abs,homo_moe_err,homo_moe_abs,lumo_moe_err,lumo_moe_abs,gap_moe_err,gap_moe_abs,moe_avg_abs,moe_max_abs,moe_gap_consistency_abs,best_model,best_avg_abs,hybrid_minus_best_abs,hybrid_minus_2d_abs,hybrid_minus_3d_abs,valid_rdkit,rdkit_mw,heavy_atoms,fragments,elements,hetero_atoms,rotatable_bonds,ring_count,aromatic_rings,conjugated_bonds,frac_csp3,tpsa,formal_charge,scaffold,flags
58394216,357.46652,C20H23NO3S,CS(=O)(=O)C1=CC=CC(=C1)O[C@@H]2[C@H](CC3=CC=CC=C23)N4CCCC4,-5.89398600183,-0.829947244025,5.064038757805,-5.670244,-1.0585908,4.612359,-5.6735687,-1.0129383,4.65907,-5.694131,-1.0520287,4.639714,-5.6883535,-1.0578275,4.623813,0.22374200182999981,0.22374200182999981,-0.22864355597499997,0.22864355597499997,-0.45167975780500047,0.45167975780500047,0.3013551052033334,0.45167975780500047,0.0007057999999995346,0.2204173018300004,0.2204173018300004,-0.1829910559750001,0.1829910559750001,-0.4049687578050003,0.4049687578050003,0.2694590385366669,0.4049687578050003,0.0015603999999997953,0.1998550018300005,0.1998550018300005,-0.22208145597499995,0.22208145597499995,-0.42432475780500045,0.42432475780500045,0.2820870718700003,0.42432475780500045,0.002388299999999788,0.20563250183000026,0.20563250183000026,-0.22788025597499995,0.22788025597499995,-0.44022575780499995,0.44022575780499995,0.29124617187000007,0.44022575780499995,0.006712999999999525,3d,0.2694590385366669,0.0126280333333334,-0.0192680333333331,0.0126280333333334,True,357.4750000000002,25,1,CNOS,5,4,4,2,13,0.4,46.61000000000001,0,c1ccc(OC2c3ccccc3CC2N2CCCC2)cc1,all_models_hard
52673922,465.41556,C22H19N5O7,C1OC2=C(O1)C=C(C=C2)COC[C@@H](CN3C=NC4=C(C3=O)C=NN4C5=CC=CC=C5[N+](=O)[O-])O,-5.53479571917,-1.94289289257,3.5919028266,-5.609317,-2.3990521,3.2090113,-5.708744,-2.2586956,3.4501727,-5.602118,-2.3615048,3.2336886,-5.6195354,-2.3747745,3.2407832,-0.07452128082999998,0.07452128082999998,-0.45615920743000005,0.45615920743000005,-0.38289152660000036,0.38289152660000036,0.3045240049533335,0.45615920743000005,0.0012536000000000769,-0.17394828083000036,0.17394828083000036,-0.31580270742999983,0.31580270742999983,-0.14173012660000017,0.14173012660000017,0.21049370495333344,0.31580270742999983,0.00012429999999952202,-0.06732228083000003,0.06732228083000003,-0.4186119074300001,0.4186119074300001,-0.35821422660000035,0.35821422660000035,0.2813828049533335,0.4186119074300001,0.0069246000000000585,-0.08473968083000027,0.08473968083000027,-0.43188160743000004,0.43188160743000004,-0.35111962660000007,0.35111962660000007,0.2892469716200001,0.43188160743000004,0.003977700000000084,3d,0.21049370495333344,0.07088910000000007,-0.023141199999999973,0.07088910000000007,True,465.42200000000014,34,1,CNO,12,8,5,4,29,0.22727272727272727,143.77,0,O=c1c2cnn(-c3ccccc3)c2ncn1CCCOCc1ccc2c(c1)OCO2,flexible; large_conjugated; fusion_not_best; all_models_hard
52916746,600.56728,C30H32O13,CC1=CC=CC(=C1)C(=O)CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)O,-6.054533173625,-1.891191260975,4.16334191265,-6.108865,-1.4958954,4.6129603,-5.957714,-1.5165799,4.453382,-6.0763397,-1.4923772,4.585327,-6.0690536,-1.479822,4.58829,-0.05433182637499989,0.05433182637499989,0.3952958609749999,0.3952958609749999,0.44961838735000015,0.44961838735000015,0.29974869156666667,0.44961838735000015,9.29999999943476e-06,0.0968191736249997,0.0968191736249997,0.3746113609749999,0.3746113609749999,0.2900400873500004,0.2900400873500004,0.25382354065,0.3746113609749999,0.0122479000000002,-0.021806526375000246,0.021806526375000246,0.39881406097499994,0.39881406097499994,0.4219850873500004,0.4219850873500004,0.2808685582333335,0.4219850873500004,0.0013645000000002128,-0.014520426375000284,0.014520426375000284,0.41136926097499993,0.41136926097499993,0.4249480873499998,0.4249480873499998,0.2836125915666667,0.4249480873499998,0.0009415999999999869,3d,0.25382354065,0.027045017583333497,-0.01888013333333316,0.027045017583333497,True,600.5730000000003,43,1,CO,13,11,3,2,26,0.4,178.03,0,O=C(CC(=O)c1ccc(OC2CCCCO2)cc1)c1ccccc1,flexible; large_conjugated; all_models_hard
100989342,478.70584,C32H46O3,CC(C)C1=CC(=CC(=C1)C(C)(C)[C@H]2CCCC[C@@H]2OC(=O)[C@@H](C3=CC=CC=C3)OC(C)C)C(C)C,-6.285829946550001,-0.1414992022600003,6.14433074429,-6.087463,-0.3427153,5.746991,-6.048579,-0.3393274,5.70828,-6.051589,-0.32560322,5.724338,-6.0431275,-0.31930244,5.72245,0.1983669465500011,0.1983669465500011,-0.2012160977399997,0.2012160977399997,-0.39733974428999996,0.39733974428999996,0.2656409295266669,0.39733974428999996,0.0022433000000008363,0.23725094655000056,0.23725094655000056,-0.1978281977399997,0.1978281977399997,-0.4360507442900001,0.4360507442900001,0.2903766295266668,0.4360507442900001,0.0009715999999997393,0.23424094655000083,0.23424094655000083,-0.18410401773999974,0.18410401773999974,-0.41999274429,0.41999274429,0.2794459028600002,0.41999274429,0.0016477799999998766,0.24270244655000095,0.24270244655000095,-0.17780323773999973,0.17780323773999973,-0.4218807442900001,0.4218807442900001,0.2807954761933336,0.4218807442900001,0.0013750599999990953,2d,0.2656409295266669,0.013804973333333304,0.013804973333333304,-0.010930726666666613,True,478.71700000000016,35,1,CO,3,9,3,2,14,0.59375,35.53,0,O=C(Cc1ccccc1)OC1CCCCC1Cc1ccccc1,wide_gap; flexible; all_models_hard
52673928,469.8777,C22H20ClN5O5,C[C@H](C1=CC=C(C=C1)Cl)OC[C@@H](CN2C=NC3=C(C2=O)C=NN3C4=CC=CC=C4[N+](=O)[O-])O,-6.408281179275,-1.9564985850950007,4.451782594179999,-6.340306,-2.3272223,4.0141025,-6.414768,-2.259456,4.1571617,-6.335134,-2.2990506,4.033935,-6.355185,-2.2977314,4.052877,0.06797517927499985,0.06797517927499985,-0.3707237149049991,0.3707237149049991,-0.4376800941799992,0.4376800941799992,0.2921263294533327,0.4376800941799992,0.0010187999999997643,-0.006486820724999731,0.006486820724999731,-0.3029574149049994,0.3029574149049994,-0.2946208941799995,0.2946208941799995,0.20135504326999953,0.3029574149049994,0.0018497000000001762,0.07314717927499981,0.07314717927499981,-0.3425520149049994,0.3425520149049994,-0.4178475941799995,0.4178475941799995,0.2778489294533329,0.4178475941799995,0.0021484000000002723,0.05309617927500021,0.05309617927500021,-0.34123281490499924,0.34123281490499924,-0.3989055941799995,0.3989055941799995,0.26441152945333296,0.3989055941799995,0.004576600000000042,3d,0.20135504326999953,0.07649388618333336,-0.014277399999999829,0.07649388618333336,True,469.88500000000016,33,1,CClNO,11,8,4,4,27,0.22727272727272727,125.31000000000002,0,O=c1c2cnn(-c3ccccc3)c2ncn1CCCOCc1ccccc1,flexible; large_conjugated; chlorinated; fusion_not_best; all_models_hard
87801330,519.5575696,C21H24F3N3O5S2,CN1CCC(CC1)C(=O)C2=CC(=CC=C2)N(C3=CC=CC=C3OC(F)(F)F)C(=S)N.OS(=O)O,-5.368806270365,-1.227233465755,4.14157280461,-5.374533,-1.5915562,3.782217,-5.244256,-1.5321611,3.7315805,-5.2884455,-1.5613248,3.725552,-5.2779913,-1.5814726,3.7126856,-0.00572672963499965,0.00572672963499965,-0.36432273424500017,0.36432273424500017,-0.35935580460999983,0.35935580460999983,0.24313508949666654,0.36432273424500017,0.000759799999999089,0.12455027036499988,0.12455027036499988,-0.304927634245,0.304927634245,-0.4099923046099998,0.4099923046099998,0.27982340307333325,0.4099923046099998,0.01948559999999988,0.080360770365,0.080360770365,-0.33409133424500004,0.33409133424500004,-0.41602080461,0.41602080461,0.27682430307333333,0.41602080461,0.0015686999999999784,0.09081497036499986,0.09081497036499986,-0.354239134245,0.354239134245,-0.4288872046100001,0.4288872046100001,0.29131376973999995,0.4288872046100001,0.01616689999999954,2d,0.24313508949666654,0.03368921357666679,0.03368921357666679,-0.0029990999999999213,True,519.5670000000002,34,2,CFNOS,13,5,3,2,20,0.3333333333333333,116.33,0,O=C(c1cccc(Nc2ccccc2)c1)C1CCNCC1,multi_fragment/salt; large_conjugated; fusion_not_best; all_models_hard
52916736,533.06102,C30H33ClN4O3,CC(C)NC(=O)CN1CCN(CC1)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-5.23547048362,-2.059901848285,3.1755686353349994,-5.605101,-2.0541835,3.5517232,-5.615618,-1.8783536,3.7436728,-5.598147,-2.0053835,3.5883973,-5.6046286,-2.0116045,3.5914462,-0.36963051638,0.36963051638,0.005718348284999841,0.005718348284999841,0.37615456466500063,0.37615456466500063,0.25050114311000016,0.37615456466500063,0.0008056999999999093,-0.3801475163800001,0.3801475163800001,0.18154824828499994,0.18154824828499994,0.5681041646650007,0.5681041646650007,0.3765999764433336,0.5681041646650007,0.006408399999999759,-0.36267651637999965,0.36267651637999965,0.054518348284999796,0.054518348284999796,0.41282866466500057,0.41282866466500057,0.2766745097766667,0.41282866466500057,0.004366199999999765,-0.3691581163799995,0.3691581163799995,0.04829734828500021,0.04829734828500021,0.4158775646650006,0.4158775646650006,0.27777767644333345,0.4158775646650006,0.001577900000000021,2d,0.25050114311000016,0.02617336666666653,0.02617336666666653,-0.0999254666666669,True,533.0720000000002,38,1,CClNO,8,9,4,3,26,0.3,81.75,0,O=C(c1ccccc1)c1ccccc1NC(=O)C(c1ccccc1)N1CCNCC1,flexible; large_conjugated; chlorinated; all_models_hard
21614825,210.5841496,C7H6ClF3N2,C1=CC(=CC=C1C(F)(F)F)N(N)Cl,-5.9919469880100005,-1.6626156265549996,4.329331361455001,-6.3725867,-1.6962748,4.678841,-6.320671,-1.2530904,5.065497,-6.3429065,-1.5951173,4.7398133,-6.3307867,-1.6036115,4.7194734,-0.3806397119899998,0.3806397119899998,-0.03365917344500047,0.03365917344500047,0.3495096385449994,0.3495096385449994,0.25460284132666655,0.3806397119899998,0.002529100000000284,-0.32872401198999945,0.32872401198999945,0.40952522655499957,0.40952522655499957,0.7361656385449988,0.7361656385449988,0.49147162569666597,0.7361656385449988,0.002083599999999741,-0.3509595119899993,0.3509595119899993,0.06749832655499954,0.06749832655499954,0.4104819385449989,0.4104819385449989,0.27631325902999926,0.4104819385449989,0.007975899999999925,-0.3388397119899995,0.3388397119899995,0.05900412655499965,0.05900412655499965,0.3901420385449992,0.3901420385449992,0.26266195902999945,0.3901420385449992,0.007701799999999537,2d,0.25460284132666655,0.021710417703332707,0.021710417703332707,-0.2151583666666667,True,210.58599999999998,13,1,CClFN,6,1,1,1,7,0.14285714285714285,29.259999999999998,0,c1ccccc1,chlorinated; all_models_hard
107263171,267.3639,C15H25NO3,CCCCOCC(CNCC1=CC=C(C=C1)CO)O,-6.32936816263,-0.2857195430250003,6.043648619604999,-5.8761973,0.020527579,5.8986406,-6.0685186,-0.20963626,5.8545685,-5.916857,-0.012154384,5.907827,-5.9051266,-0.016391467,5.885906,0.4531708626299995,0.4531708626299995,0.3062471220250003,0.3062471220250003,-0.1450080196049992,0.1450080196049992,0.301475334753333,0.4531708626299995,0.0019157209999995928,0.2608495626299998,0.2608495626299998,0.07608328302500031,0.07608328302500031,-0.18908011960499937,0.18908011960499937,0.17533765508666652,0.2608495626299998,0.004313840000000013,0.41251116262999954,0.41251116262999954,0.2735651590250003,0.2735651590250003,-0.13582161960499928,0.13582161960499928,0.2739659804199997,0.41251116262999954,0.0031243839999994805,0.4242415626299998,0.4242415626299998,0.2693280760250003,0.2693280760250003,-0.15774261960499913,0.15774261960499913,0.2837707527533331,0.4242415626299998,0.0028291329999996506,3d,0.17533765508666652,0.09862832533333318,-0.02750935433333329,0.09862832533333318,True,267.36899999999997,19,1,CNO,4,10,1,1,6,0.6,61.72,0,c1ccccc1,wide_gap; flexible; fusion_not_best
20255132,633.0577896,C31H32ClF3N4O5,CC1=CC(=NC(=N1)C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O)C(F)(F)F.Cl,-5.635477843855,-1.6217985489800002,4.013679294875,-5.3963356,-1.8638759,3.5319612,-5.6935596,-1.7096887,3.991884,-5.456409,-1.8500819,3.6038733,-5.4574294,-1.8519478,3.5914607,0.23914224385500038,0.23914224385500038,-0.24207735101999983,0.24207735101999983,-0.4817180948749997,0.4817180948749997,0.32097922991666666,0.4817180948749997,0.0004984999999995132,-0.05808175614500044,0.05808175614500044,-0.08789015101999986,0.08789015101999986,-0.021795294874999538,0.021795294874999538,0.05592240067999995,0.08789015101999986,0.008013099999999884,0.1790688438550001,0.1790688438550001,-0.22828335101999975,0.22828335101999975,-0.4098059948749997,0.4098059948749997,0.27238606324999987,0.4098059948749997,0.0024537999999996174,0.1780484438550003,0.1780484438550003,-0.23014925101999983,0.23014925101999983,-0.4222185948749999,0.4222185948749999,0.2768054299166667,0.4222185948749999,0.01402089999999978,3d,0.05592240067999995,0.2164636625699999,-0.0485931666666668,0.2164636625699999,True,633.0670000000005,44,2,CClFNO,13,13,4,4,31,0.25806451612903225,131.03,0,c1ccc(CN(CCCOc2ccc(-c3ncccn3)cc2)CCOc2ccccc2)cc1,multi_fragment/salt; flexible; large_conjugated; chlorinated; fusion_not_best
52916745,616.56668,C30H32O14,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C(C=C2)C(=O)CC(=O)C3=CC=C(C=C3)OC)O)OC(=O)C)OC(=O)C)OC(=O)C,-5.864053478275,-0.9904944158199998,4.8735590624550005,-5.957006,-1.3820634,4.5744576,-5.986902,-1.5158159,4.476291,-5.96991,-1.3992327,4.5710773,-5.956794,-1.3858273,4.5652165,-0.09295252172499957,0.09295252172499957,-0.3915689841800003,0.3915689841800003,-0.2991014624550008,0.2991014624550008,0.26120765612000024,0.3915689841800003,0.00048500000000029075,-0.1228485217249995,0.1228485217249995,-0.5253214841800002,0.5253214841800002,-0.3972680624550007,0.3972680624550007,0.34847935612000014,0.5253214841800002,0.005204899999999846,-0.10585652172499938,0.10585652172499938,-0.40873828418000024,0.40873828418000024,-0.3024817624550007,0.3024817624550007,0.2723588561200001,0.40873828418000024,0.00039999999999995595,-0.09274052172500014,0.09274052172500014,-0.39533288418000034,0.39533288418000034,-0.30834256245500047,0.30834256245500047,0.26547198945333367,0.39533288418000034,0.005750200000000483,2d,0.26120765612000024,0.011151199999999861,0.011151199999999861,-0.07612050000000004,True,616.5720000000002,44,1,CO,14,12,3,2,27,0.4,187.26,0,O=C(CC(=O)c1ccc(OC2CCCCO2)cc1)c1ccccc1,flexible; large_conjugated; all_models_hard
111150584,282.46796,C16H34N4,CCCCNC(=NCC(C)(C)N1CCCCC1)NCC,-5.0395485112600005,0.8925334296400003,5.932081940900001,-5.2656245,1.135087,6.397196,-5.0346885,1.1978433,6.2148094,-5.2061596,1.1264864,6.34034,-5.190729,1.1405115,6.3365436,-0.2260759887399999,0.2260759887399999,0.2425535703599997,0.2425535703599997,0.46511405909999937,0.46511405909999937,0.311247872733333,0.46511405909999937,0.0035154999999997827,0.004860011260000796,0.004860011260000796,0.3053098703599997,0.3053098703599997,0.2827274590999993,0.2827274590999993,0.1976324469066666,0.3053098703599997,0.01772239999999936,-0.16661108873999986,0.16661108873999986,0.23395297035999985,0.23395297035999985,0.40825805909999957,0.40825805909999957,0.2696073727333331,0.40825805909999957,0.007693999999999868,-0.15118048873999967,0.15118048873999967,0.24797807035999964,0.24797807035999964,0.404461659099999,0.404461659099999,0.2678734060666661,0.404461659099999,0.005303099999999894,3d,0.1976324469066666,0.07197492582666648,-0.041640499999999914,0.07197492582666648,True,282.476,20,1,CN,4,7,1,0,3,0.9375,39.660000000000004,0,C1CCNCC1,wide_gap; fusion_not_best
56147070,447.5493,C25H25N3O3S,CN(CC1=NC2=CC=CC=C2S1)C(=O)NC3=CC=CC(=C3)COCC4=CC=C(C=C4)OC,-5.47493067206,-1.1673684186450002,4.307562253415,-5.575934,-0.8677735,4.7087684,-5.5971193,-0.8894214,4.710534,-5.57499,-0.8653854,4.7105417,-5.572396,-0.8659696,4.703351,-0.10100332794,0.10100332794,0.2995949186450002,0.2995949186450002,0.4012061465850003,0.4012061465850003,0.26726813105666686,0.4012061465850003,0.0006079000000003276,-0.12218862793999996,0.12218862793999996,0.27794701864500015,0.27794701864500015,0.402971746585,0.402971746585,0.26770246439000006,0.402971746585,0.002836099999999675,-0.1000593279399995,0.1000593279399995,0.3019830186450002,0.3019830186450002,0.4029794465850003,0.4029794465850003,0.26834059772333335,0.4029794465850003,0.0009371000000006902,-0.09746532794000018,0.09746532794000018,0.3013988186450002,0.3013988186450002,0.39578874658499963,0.39578874658499963,0.26488429772333333,0.39578874658499963,0.0030754000000010606,moe,0.26488429772333333,0.0034563000000000232,0.001072466666666494,0.0006381333333332906,True,447.56000000000023,32,1,CNOS,7,8,4,4,27,0.2,63.69000000000001,0,O=C(NCc1nc2ccccc2s1)Nc1cccc(COCc2ccccc2)c1,flexible; large_conjugated; all_models_hard
58394224,421.2921632,C21H19Cl2FN2O2,C1CN(C[C@@H]1O)[C@H]2CC3=C(C=C(C=C3[C@@H]2OCC4=C(C=C(C=C4)C#N)F)Cl)Cl,-5.90487055585,-1.7660188897450002,4.138851666104999,-6.1828804,-1.6038331,4.5799274,-5.9527545,-1.6431844,4.313613,-6.1439996,-1.6089293,4.5396013,-6.1376715,-1.609434,4.5356045,-0.2780098441500005,0.2780098441500005,0.1621857897450003,0.1621857897450003,0.44107573389500043,0.44107573389500043,0.2937571225966671,0.44107573389500043,0.0008800999999998282,-0.047883944150000524,0.047883944150000524,0.12283448974500022,0.12283448974500022,0.1747613338950007,0.1747613338950007,0.11515992259666714,0.1747613338950007,0.00404289999999996,-0.23912904415000025,0.23912904415000025,0.1570895897450002,0.1570895897450002,0.40074963389500073,0.40074963389500073,0.26565608926333373,0.40074963389500073,0.004531000000000063,-0.23280094415000008,0.23280094415000008,0.15658488974500018,0.15658488974500018,0.3967528338950004,0.3967528338950004,0.2620462225966669,0.3967528338950004,0.0073670000000003455,3d,0.11515992259666714,0.1504961666666666,-0.02810103333333336,0.1504961666666666,True,421.299,28,1,CClFNO,7,4,4,2,14,0.38095238095238093,56.49,0,c1ccc(COC2c3ccccc3CC2N2CCCC2)cc1,chlorinated; fusion_not_best
7683982,313.73354,C14H16ClNO5,CCOC1=C(C=C(C=C1Cl)/C=C/C(=O)OCC(=O)N)OC,-5.632756705349999,-1.50751073177,4.125245973579999,-5.849272,-1.9121046,3.9379175,-5.8144374,-1.8657936,3.9409723,-5.8322086,-1.9042337,3.9269102,-5.8284283,-1.9000728,3.9271107,-0.21651529465000063,0.21651529465000063,-0.4045938682299999,0.4045938682299999,-0.18732847357999916,0.18732847357999916,0.2694792121533332,0.4045938682299999,0.0007501000000003089,-0.1816806946500007,0.1816806946500007,-0.3582828682299999,0.3582828682299999,-0.18427367357999946,0.18427367357999946,0.24141241215333334,0.3582828682299999,0.007671500000000275,-0.19945189465000102,0.19945189465000102,-0.39672296823,0.39672296823,-0.19833577357999932,0.19833577357999932,0.2648368788200001,0.39672296823,0.0010647000000005846,-0.19567159465000028,0.19567159465000028,-0.39256206822999995,0.39256206822999995,-0.19813527357999927,0.19813527357999927,0.26212297881999985,0.39256206822999995,0.0012447999999993797,3d,0.24141241215333334,0.023424466666666782,-0.004642333333333082,0.023424466666666782,True,313.737,21,1,CClNO,7,7,1,1,15,0.2857142857142857,87.85000000000001,0,c1ccccc1,chlorinated; all_models_hard
52673921,465.41556,C22H19N5O7,C1OC2=C(O1)C=C(C=C2)COC[C@H](CN3C=NC4=C(C3=O)C=NN4C5=CC=CC=C5[N+](=O)[O-])O,-5.53479571917,-1.94289289257,3.5919028266,-5.609317,-2.399052,3.2090118,-5.778876,-2.1380985,3.6441042,-5.6056223,-2.3382642,3.2640934,-5.6261625,-2.348069,3.272871,-0.07452128082999998,0.07452128082999998,-0.4561591074300002,0.4561591074300002,-0.3828910266000003,0.3828910266000003,0.3045238049533335,0.4561591074300002,0.0012531999999998433,-0.24408028083000044,0.24408028083000044,-0.19520560742999993,0.19520560742999993,0.05220137339999997,0.05220137339999997,0.1638290872200001,0.24408028083000044,0.0033266999999996827,-0.07082658083000037,0.07082658083000037,-0.3953713074299998,0.3953713074299998,-0.3278094266,0.3278094266,0.2646691049533334,0.3953713074299998,0.0032647000000003423,-0.0913667808300005,0.0913667808300005,-0.4051761074300002,0.4051761074300002,-0.3190318266000003,0.3190318266000003,0.271858238286667,0.4051761074300002,0.005222500000000352,3d,0.1638290872200001,0.10084001773333329,-0.039854700000000076,0.10084001773333329,True,465.42200000000014,34,1,CNO,12,8,5,4,29,0.22727272727272727,143.77,0,O=c1c2cnn(-c3ccccc3)c2ncn1CCCOCc1ccc2c(c1)OCO2,flexible; large_conjugated; fusion_not_best
90836529,228.26488,C10H12O4S,C1=CC=C(C(=C1)OCCC(C(=O)O)O)S,-6.29671450057,-0.829947244025,5.466767256545,-6.0596814,-0.4357598,5.6251316,-5.885968,-0.46909058,5.411289,-6.002166,-0.4380032,5.5738487,-5.991621,-0.42447713,5.56944,0.2370331005700006,0.2370331005700006,0.394187444025,0.394187444025,0.15836434345499928,0.15836434345499928,0.26319496268333326,0.394187444025,0.0012099999999994893,0.4107465005700002,0.4107465005700002,0.360856664025,0.360856664025,-0.05547825654500027,0.05547825654500027,0.2756938070466668,0.4107465005700002,0.0055884200000004824,0.29454850057000037,0.29454850057000037,0.391944044025,0.391944044025,0.10708144345499981,0.10708144345499981,0.26452466268333336,0.391944044025,0.009685900000000025,0.30509350056999995,0.30509350056999995,0.405470114025,0.405470114025,0.10267274345499988,0.10267274345499988,0.27107878601666663,0.405470114025,0.0022961299999995077,2d,0.26319496268333326,0.0013297000000001002,0.0013297000000001002,-0.011169144363333439,True,228.269,15,1,COS,5,5,1,1,9,0.3,66.76,0,c1ccccc1,all_models_hard
7683985,340.75558,C16H17ClO6,CCOC1=C(C=C(C=C1Cl)/C=C/C(=O)O[C@@H]2CCOC2=O)OC,-6.19875351439,-1.81227824433,4.38647527006,-5.8052974,-1.733164,4.0720115,-5.860885,-1.8205582,4.0289245,-5.8030987,-1.7514055,4.0525036,-5.8001976,-1.7494273,4.050935,0.39345611439000017,0.39345611439000017,0.07911424433000014,0.07911424433000014,-0.3144637700599997,0.3144637700599997,0.26234470959333334,0.39345611439000017,0.00012189999999989709,0.3378685143900002,0.3378685143900002,-0.00827995566999995,0.00827995566999995,-0.35755077006000047,0.35755077006000047,0.23456641337333353,0.35755077006000047,0.01140230000000031,0.3956548143900003,0.3956548143900003,0.06087274433000012,0.06087274433000012,-0.3339716700600004,0.3339716700600004,0.26349974292666695,0.3956548143900003,0.0008103999999997669,0.39855591439000015,0.39855591439000015,0.06285094433000005,0.06285094433000005,-0.3355402700600001,0.3355402700600001,0.26564904292666675,0.39855591439000015,0.0001647000000000176,3d,0.23456641337333353,0.028933329553333414,0.0011550333333336105,0.028933329553333414,True,340.7590000000001,23,1,CClO,7,6,2,1,15,0.375,71.06,0,O=C(C=Cc1ccccc1)OC1CCOC1=O,chlorinated; all_models_hard
7683963,412.8646,C19H25ClN2O6,CCOC1=C(C=C(C=C1Cl)/C=C/C(=O)OCC(=O)NC(=O)NCC(C)C)OC,-6.29671450057,-2.08439209483,4.21232240574,-5.9420104,-2.0581698,3.8853345,-5.859289,-1.9877601,3.871648,-5.900903,-2.029522,3.8727992,-5.90751,-2.0323062,3.873763,0.35470410057000024,0.35470410057000024,0.02622229483000016,0.02622229483000016,-0.32698790574000025,0.32698790574000025,0.23597143371333354,0.35470410057000024,0.001493899999999826,0.43742550056999985,0.43742550056999985,0.09663199483000007,0.09663199483000007,-0.3406744057400002,0.3406744057400002,0.29157730038,0.43742550056999985,0.00011909999999959453,0.3958115005700007,0.3958115005700007,0.05487009483000005,0.05487009483000005,-0.33952320573999994,0.33952320573999994,0.2634016003800002,0.3958115005700007,0.0014182000000007022,0.38920450057,0.38920450057,0.05208589483000026,0.05208589483000026,-0.3385594057400003,0.3385594057400003,0.2599499337133335,0.38920450057,0.001440800000000575,2d,0.23597143371333354,0.027430166666666672,0.027430166666666672,-0.028175699999999804,True,412.8700000000001,28,1,CClNO,9,9,1,1,18,0.42105263157894735,102.96,0,c1ccccc1,flexible; large_conjugated; chlorinated; all_models_hard
52673929,469.8777,C22H20ClN5O5,C[C@@H](C1=CC=C(C=C1)Cl)OC[C@H](CN2C=NC3=C(C2=O)C=NN3C4=CC=CC=C4[N+](=O)[O-])O,-6.34025271665,-1.9238449230350003,4.416407793615,-6.340306,-2.327222,4.0141025,-6.405725,-2.3449733,4.06266,-6.332143,-2.3091938,4.022671,-6.3519783,-2.3076339,4.0417366,-5.328334999976647e-05,5.328334999976647e-05,-0.4033770769649996,0.4033770769649996,-0.402305293615,0.402305293615,0.2685785513099998,0.4033770769649996,0.0010184999999998112,-0.0654722833500001,0.0654722833500001,-0.4211283769649996,0.4211283769649996,-0.35374779361499975,0.35374779361499975,0.28011615130999984,0.4211283769649996,0.0019082999999993078,0.008109716649999932,0.008109716649999932,-0.38534887696499975,0.38534887696499975,-0.393736793615,0.393736793615,0.2623984624099999,0.393736793615,0.0002782000000003393,-0.011725583349999624,0.011725583349999624,-0.3837889769649996,0.3837889769649996,-0.3746711936149998,0.3746711936149998,0.256728584643333,0.3837889769649996,0.002607799999999827,moe,0.256728584643333,0.005669877766666942,-0.00618008889999988,-0.017717688899999917,True,469.88500000000016,33,1,CClNO,11,8,4,4,27,0.22727272727272727,125.31000000000002,0,O=c1c2cnn(-c3ccccc3)c2ncn1CCCOCc1ccccc1,flexible; large_conjugated; chlorinated; all_models_hard
