smiles,gw_homo,gw_lumo,gw_gap,pred_homo,pred_lumo,pred_gap,delta_homo,delta_lumo,delta_gap
"N#CC(=C1C=C(/C=C/c2ccc(cc2)OC)CC(C1)(C)C)C#N	
",-7.4642,-1.991,5.4732,-5.799838,-2.5537446,3.2536302,-1.6643619338989257,0.5627445545196532,2.2195698387146
"c1ccc2c(c1)c1c(nc2)ccc2c1c1ccccc1cc2	
",-7.5381,-0.7495,6.7886,-5.7286663,-1.5542903,4.1632996,-1.8094336944580078,0.8047902946472167,2.6253004394531247
"Cc1cc(c2ccccc2)c2c(c1C)[C@@H]1c3ccccc3C(=O)N1CC2	
",-8.0434,0.1096,8.153,-5.8883944,-0.86659205,5.0181594,-2.1550056442260743,0.9761920495986939,3.134840610504151
"COC[C@@H]1CCCN1C(=O)[C@]1(c2ccccc2)C(=O)Nc2c1cccc2Cl	
",-8.3434,-0.0863,8.257100000000001,-6.0154023,-0.8372672,5.1657515,-2.3279976829528817,0.7509672200202941,3.0913485427856457
"O=C(OC(C)(C)C)N[C@@H](C(=O)Nc1cccc(c1)N(=O)=O)C	
",-8.4666,-0.7808,7.6857999999999995,-6.393297,-2.1356525,4.259593,-2.0733028045654294,1.3548525421142577,3.426206990051269
"CC1(C)CCC(=C2C1=CC=C2)c1ccccc1	
",-7.4239,-0.6922,6.7317,-4.9531374,-1.5693272,3.3625722,-2.4707626022338864,0.8771272352218628,3.369127806854248
"COc1ccc2c(c1OCc1ccccc1)c(C=O)c1n2CC[C@@H]2[C@H]1C2	
",-7.2036,0.09720000000000001,7.3008,-5.1582828,-0.9084462,4.248549,-2.04531724319458,1.005646192741394,3.052251015472412
"O=C1O[C@H]2C[C@@H]1[C@H]1[C@H]3OC(=O)[C@]4(C3)[C@@]([C@@H]1C2)(C)C[C@@H](O4)c1cocc1	
",-8.4201,1.1509,9.571,-6.03779,-0.3037541,5.729934,-2.382310178375244,1.4546540912628174,3.8410657844543454
"Cc1ccc(cc1)SC1=CC(=O)c2c(C1=O)c(C)c1c(n2)cccc1	
",-8.201,-1.9067,6.294300000000001,-6.064161,-3.0553818,3.014415,-2.136839176177979,1.1486817749023437,3.279884974288941
"CCCCn1cc2c(c1)sc(=c1sc3c(s1)cn(c3)CCCC)s2	
",-5.8471,0.6114,6.4585,-4.128684,-0.28328186,3.9359288,-1.7184159561157228,0.8946818627357483,2.522571178436279
"CCO[C@H]1CCC(=C2N1C(=O)OC2)S(=O)(=O)c1ccc(cc1)C	
",-8.5241,-0.2788,8.2453,-6.4773874,-1.380947,5.0883064,-2.0467125717163093,1.1021469938278199,3.156993572998047
"CC(=O)S[C@]1(c2ccccc2)N(c2ccccc2)C(=O)[C@@]1(C)c1ccccc1	
",-7.8932,0.22130000000000002,8.1145,-6.0501184,-0.8326179,5.2038426,-1.8430815536499026,1.0539178789138794,2.910657360076904
"CCOC(=O)c1cc(Cl)c(c(c1)Cl)/N=C/1\NCCN1C(=O)C(C)C	
",-8.2271,-0.4353,7.7918,-5.971644,-1.541553,4.4184327,-2.2554560752868653,1.106253020477295,3.3733672874450686
"C1CNc2c(C1)cc(cc2)Cc1ccc2c(c1)CCCN2	
",-6.764,1.126,7.890000000000001,-4.829565,0.21567209,5.0620213,-1.9344349517822268,0.9103279093503951,2.8279787445068365
"CCN(c1ccc(cc1)/N=N/c1c(O)ccc2c1cccc2)CC	
",-6.5567,-1.3278,5.2289,-4.947213,-1.6389172,3.3066308,-1.6094868270874025,0.3111172077178954,1.9222691501617435
"O[C@@H]([C@@H]1CCC(=O)N1Cc1ccccc1)c1ccccc1	
",-8.4666,0.7105,9.1771,-6.2745743,-0.2986636,5.9603634,-2.1920257202148434,1.0091635863780977,3.216736611938476
"CCC[C@]1(C#N)CCc2c(N1[C@H](c1ccccc1)C)cccc2	
",-7.2087,0.9099,8.1186,-5.6216345,-0.3104726,5.3076043,-1.587065516662598,1.2203726076126098,2.810995687103272
"FC(Oc1ccc(cc1)n1cnc(n1)C(=O)Nc1cccc(c1C)C)F	
",-7.7121,-0.53,7.1821,-5.9995213,-1.5047376,4.491562,-1.7125787445068363,0.9747376155853271,2.6905381103515627
"O[C@H]([C@H]([C@@H](c1ccccc1)O)C)/C(=C/c1ccccc1)/C	
",-8.1733,0.1817,8.354999999999999,-6.2013335,-0.2892898,5.9083476,-1.9719664772033685,0.4709898023128509,2.446652393341063
"Cc1ccc(c(c1)C)n1nc2c(n1)cccc2	
",-8.185,-0.5219,7.6631,-6.1087728,-1.5245218,4.582838,-2.076227245330811,1.0026218276977539,3.0802619415283203
"O=C1[CH]C2=C(C(C1)(C)C)C=C[C](S2)c1ccccc1	
",-7.1996,-1.2363,5.9633,-5.320732,-1.1860334,4.1279426,-1.8788678833007815,-0.050266631889343216,1.8353574378967288
"N#C[C](c1c2ccccc2c(n1C/C=C/c1ccccc1)[C](C#N)C#N)C#N	
",-8.4724,-2.9486,5.5238000000000005,-6.159348,-2.178444,3.9986386,-2.3130519889831547,-0.7701560913085936,1.5251613700866704
"O=S1C(F)(F)S(=O)(=O)C1(F)F	
",-10.6718,-0.4763,10.1955,-8.511516,-2.3565886,6.0895824,-2.160284382629394,1.88028860206604,4.105917556762694
"CC1=C(C)[C@@]2([C@@]1(C)c1cccc3c1c2ccc3)C	
",-7.4526,0.09330000000000001,7.5459000000000005,-5.515808,-0.88163847,4.6287446,-1.9367918945312503,0.9749384673118592,2.9171553977966314
"CN(/C(=N\c1cnccn1)/NC(C)(C)C)c1ccccc1	
",-7.4686,0.24960000000000002,7.7182,-5.6165323,-1.2392051,4.3635635,-1.8520676742553714,1.4888051219940186,3.354636462402344
"O[C@H]1CCN2[C@@H](C1)[C@H]1C[C@@H](C2)[C@@H]2N(C1)C(=O)CCC2	
",-7.4171,1.2976,8.7147,-5.777404,0.6548563,6.440364,-1.639696168518066,0.6427436758041383,2.2743361160278326
"COC(=O)[C@@H]1/C(=C\C(=O)OC)/ON2[C@@H]1CC[C@]2(C)c1ccccc1	
",-8.1932,0.3673,8.5605,-5.8128567,-0.9134109,4.8994255,-2.380343325805663,1.2807109020233154,3.6610744934082025
"CC(=O)Oc1c2c(noc2c(cc1C(C)(C)C)OC(=O)C)c1ccc(cc1)Cl	
",-8.3057,-0.524,7.7817,-6.2550364,-1.5506432,4.695841,-2.0506636459350585,1.0266432056427002,3.0858591644287108
"O=C(c1cccc2c1cccc2)c1ccc2c(c1O)CC=CC2	
",-8.0077,-0.8933000000000001,7.1144,-5.8201027,-1.7002015,4.117713,-2.187597308349609,0.8069015113830565,2.99668702545166
"C=CCn1c(n[nH]c1=O)Cc1cccs1	
",-8.3338,0.8859,9.2197,-5.85884,-0.45717144,5.390344,-2.474960011291504,1.3430714401245116,3.829355857086181
"Oc1ccc2c3c1[C@]14OCCO[C@]4(Oc3ccc2)C=Cc2c1cccc2	
",-7.2856,-0.3141,6.9715,-5.165991,-1.304343,3.8564844,-2.119609170532226,0.9902429851531982,3.115015586853027
"CN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O	
",-8.1957,0.7177,8.913400000000001,-5.4148574,-0.29164225,5.1233854,-2.780842612457276,1.0093422486305237,3.790014570617677
"OC[C@]1(C)OC(C)(C)CC[C@@H]1OC(=O)c1ccccc1	
",-9.1671,0.0863,9.2534,-6.569407,-1.346524,5.223829,-2.5976930137634273,1.4328240001678467,4.029571207427978
"OC(=O)c1ccc(cc1)/C=N/c1c(C)n(n(c1=O)c1ccccc1)C	
",-7.3977,-1.0395,6.3582,-5.7128983,-1.9528631,3.757514,-1.6848017456054691,0.9133630971908568,2.6006860000610352
"CN(CCCNC1=Nc2cccnc2Nc2c1cc(Cl)cc2)C	
",-6.9106000000000005,-0.20040000000000002,6.7102,-5.363311,-1.3259628,4.0340543,-1.547289186096192,1.1255627819061278,2.676145720672608
"C#CCN(S(=O)(=O)c1ccc(cc1)C)Cc1ccc(o1)C	
",-8.1999,0.14850000000000002,8.3484,-5.7308884,-1.1244693,4.598031,-2.4690116333007808,1.27296928024292,3.750368955993652
"Oc1cc2ccccc2cc1/C=N/C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3	
",-7.4078,-0.6724,6.7354,-5.5415506,-1.4153944,4.1183257,-1.866249363708496,0.7429944253921509,2.6170742897033694
"Clc1cc(Cl)c(cc1c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl	
",-8.9587,-0.491,8.4677,-6.752107,-1.6138552,5.1145325,-2.2065928565979007,1.122855242729187,3.3531675292968757
"CCC[C@@]12CCOS(N[C@]2(C1)OC(=O)C)([O])[O]	
",-9.8339,1.5312000000000001,11.3651,-6.608964,-0.2311401,6.3654823,-3.224936033630371,1.7623401069164277,4.999617669677734
"CC1=C[C@@H]2C(C)(C)CCC[C@@]3([C@@]2(CC1=O)C3(Cl)Cl)C	
",-8.8026,-0.13390000000000002,8.6687,-6.321905,-1.2767041,5.0399375,-2.4806948638916015,1.1428040729522704,3.6287625038146967
"CC(CCN[C@@H](C(Cl)Cl)NC(=O)c1ccc(cc1)C)C	
",-8.8003,0.13490000000000002,8.9352,-6.239303,-0.6477511,5.581161,-2.5609968879699707,0.7826510929107666,3.3540389778137207
"N#Cc1ccc(cc1)Cn1cc(c2c1cccc2)/C=C/1\N2CC[C@@H](C1=O)CC2	
",-7.327,-0.6699,6.6571,-5.107167,-1.6515243,3.4479082,-2.2198332328796386,0.9816243053436279,3.209191836929321
"O=C/C=C(/n1ccc(n1)c1ccc(cc1)C)\c1ccc(cc1)C	
",-7.7518,-0.8694000000000001,6.8824000000000005,-5.890175,-1.635217,4.2515745,-1.861625134277344,0.7658169513702392,2.630825483703614
"ClCCNc1ccccc1C(=O)NC	
",-7.3856,0.20700000000000002,7.5926,-5.351081,-0.86688757,4.474805,-2.0345191055297853,1.0738875694274903,3.1177951217651367
"Fc1cccc(c1)S(=O)(=O)c1c(C)oc2c1cc(C)cc2C	
",-8.1752,-0.406,7.7692000000000005,-6.2056217,-1.4071835,4.7934136,-1.9695782806396487,1.001183527946472,2.975786360931397
"Cc1cccc(c1)Nc1nccc(n1)c1sc(nc1C)N(c1ccc(c(c1)Cl)Cl)C	
",-7.0511,-0.6577000000000001,6.3934,-5.4075594,-1.5836682,3.823864,-1.6435406051635741,0.9259682319641113,2.569536016845703
"O=C1C[C@@H]2[C@]3(N1[C@@H](CO[C@@H]3N)c1ccccc1)CCC2	
",-8.4407,0.9141,9.3548,-6.24178,-0.17855242,6.060354,-2.1989201957702633,1.0926524189472198,3.294445767211913
"CCOC(=O)C1=C(N)Oc2c([C@@H]1c1ccccc1Cl)c1ccccc1cc2	
",-7.6629000000000005,-0.2621,7.4008,-5.590351,-1.1023778,4.482134,-2.0725488952636724,0.8402777723312378,2.918666134643555
"CC([C@H]1OOC([C@H](O1)Nc1cccc2c1cccc2)(C)C)C	
",-7.2806,0.0723,7.3529,-5.1345425,-0.6543771,4.4769335,-2.146057534790039,0.7266771028518677,2.875966520690918
"CCOC(=O)[C@H]([C@@]1(O)C(=O)c2ccccc2c2c1cccc2)NC(=O)C	
",-8.16,-1.0797,7.0803,-6.1332264,-1.7437699,4.391961,-2.02677360534668,0.664069884109497,2.688338902282715
"Clc1cccc2c1[C@@H]1c3c([C@H]2[C@@H]2c4c([C@H]1c1c2c(Cl)ccc1)cccc4)cccc3	
",-7.8119,0.1633,7.975199999999999,-5.8273354,-0.55695873,5.267416,-1.984564642333984,0.7202587349891663,2.7077839996337882
"O=S(=O)(NC1CCCCC1)NC1CCCCC1	
",-9.1315,1.5937000000000001,10.725200000000001,-6.604886,1.1185572,7.7308598,-2.526613945007325,0.47514278526306164,2.9943402435302744
"COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC	
",-7.9589,-0.23170000000000002,7.7272,-5.5582657,-1.0249164,4.528041,-2.4006343139648436,0.793216410446167,3.199159114074707
"OC[C@@H](C(=O)N/N=C/c1ccccc1)NC(=O)OC(C)(C)C	
",-8.1085,-0.3665,7.741999999999999,-5.8645773,-1.251794,4.6043806,-2.2439227066040033,0.8852939805984497,3.1376193923950186
"COC(=O)[C@]12CC(=C)C[C@H]1N(C1CC1)c1c(C2=O)cc(c(c1)Cl)F	
",-7.713,-0.8799,6.8331,-5.6375055,-1.6433679,3.9901686,-2.075494468688965,0.7634678865432739,2.842931428527832
"COCO[C@@H]1C=C([C@]2([C@H]1OC)COCO2)C(=O)c1ccccc1N(=O)=O	
",-9.0839,-1.3407,7.7432,-6.535496,-2.5306497,3.9954948,-2.548403765106201,1.1899496620178223,3.747705157470703
"C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@H](c1ccccc1)Cl)C(C)C	
",-9.0287,0.1477,9.176400000000001,-6.8801765,-0.8499639,6.029052,-2.1485234558105475,0.997663903427124,3.1473482192993174
"O=C1O[C@@H](C[C@@]2([C@H]1CC(=O)[C@@]1([C@H]2C[C@@H]2C[C@H]1C(=O)O2)O)C)c1cocc1	
",-8.8033,0.15380000000000002,8.9571,-6.132765,-1.2269944,4.888157,-2.6705351837158204,1.3807943952560424,4.06894310913086
"Cc1ccc2c(c1)n(CN1CCN(CC1)c1ccccc1F)c(=O)o2	
",-7.7763,0.6706000000000001,8.4469,-5.5285797,-0.40728515,5.1119637,-2.2477202880859375,1.0778851538658143,3.3349362510681146
"O=C1N(c2ccccc2)C(=O)[C@H]2[C@@H]1CC[C@]12N=CN(C1=O)Cc1ccccc1	
",-8.7288,0.3441,9.072899999999999,-6.3018694,-0.9390925,5.3546233,-2.42693060760498,1.283192516899109,3.718276682281493
"O=c1sc2c(s1)SCCCS2	
",-8.1469,-0.1842,7.962700000000001,-5.6559176,-1.2587006,4.3975525,-2.490982355499268,1.0745006092071534,3.5651475097656258
"CC(c1cccc2c1sc1ccccc1c2=O)C	
",-7.7226,-0.8523000000000001,6.8703,-5.797643,-1.7619845,4.0312986,-1.9249568153381347,0.9096844675064086,2.8390013626098636
"CCOC(=O)[C@@H]1[C@H](C)NC2=C([C@@H]1c1ccccc1)C(=O)c1c2cccc1	
",-7.2909,-0.6685,6.6224,-5.5798893,-1.952729,3.6194477,-1.7110107025146482,1.2842289867401124,3.002952291870117
"OC[C@@]12COCOC[C@]2(O)C[C@@H](O1)n1cc(C)c(=O)[nH]c1=O	
",-8.4401,0.395,8.835099999999999,-6.276485,-1.1497225,5.1144214,-2.163615033721923,1.5447224569320679,3.720678632354735
"Fc1c(F)c(c(c(c1n1nc(cc1C)C)F)F)n1nc(cc1C)C	
",-8.6129,-0.3261,8.2868,-6.088049,-1.3054365,4.7839365,-2.5248510650634763,0.9793364919662475,3.502863499450683
"N#Cc1ccc(cc1c1ccccc1)c1ccc(cc1)C#N	
",-8.6991,-1.3607,7.3384,-6.7811003,-1.9750111,4.7959247,-1.9179997268676754,0.6143111103057861,2.542475336456299
"O=C1CC/C=C\CNC(=O)C(C[C@H](/C=C/N1)O)(C)C	
",-8.4284,0.8035,9.2319,-5.977499,-0.30291474,5.6752005,-2.450900991821289,1.1064147386550904,3.556699537658691
"CCCCCC1=C(C)O[C@]2([C@H]3[C@@H]1C(=O)O[C@H]3[C@@H](O2)OC)C(=O)OC	
",-8.2376,1.1681,9.4057,-5.95279,-0.3275221,5.6218204,-2.2848102165222173,1.4956220990180968,3.783879550170898
"N#CC([C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)C#N	
",-10.4533,1.1694,11.6227,-7.6484675,-0.71547234,6.904665,-2.8048324592590337,1.8848723405838013,4.718035006713867
"O=C1[C@@H]2[C@@H]3[C@@H]4[C@@]1([C@H]1[C@H]5[C@H]6[C@H]7[C@@H]1[C@H]1C[C@@H]5[C@@H](C6)[C@@H]71)[C@@H]1[C@H]2[C@H](C3)[C@H]4C1	
",-8.3874,1.2627,9.6501,-5.746978,0.025757343,5.7820163,-2.640422193908691,1.2369426574230193,3.8680837226867677
"CCN(C(=O)O[C@]12C(=O)O[C@@H]3[C@H]1O[C@H](C2(F)F)[C@H]3Sc1ccccc1)CC	
",-8.6031,0.20350000000000001,8.8066,-6.1958857,-0.85862,5.3256273,-2.4072143417358394,1.0621199879646301,3.4809726730346675
"S1Cc2cc3CCCc3cc2CSCc2c(C1)cccc2	
",-7.848,0.47890000000000005,8.3269,-5.667568,-0.35736302,5.3088694,-2.1804317932128905,0.8362630154132844,3.018030638122559
"CC1=NS(=O)(=O)N=C1c1ccccc1	
",-9.6116,-1.7919,7.819699999999999,-7.08932,-2.5056517,4.5310335,-2.5222798171997063,0.7137517124176025,3.2886664840698234
"COC(=O)c1ccccc1C(=O)N1CCOCC1	
",-8.6181,-0.2394,8.3787,-6.164504,-1.0162097,5.145939,-2.453595948791504,0.7768097215652465,3.2327611267089846
"O=C1OCCCCCOC(=O)CC(=O)OCCCCCOC(=O)C1	
",-10.1084,1.3493,11.457699999999999,-7.3172545,-0.39344785,6.9028997,-2.7911454566955562,1.74274784617424,4.554800257873534
"N/C(=N\C(=N/C1CCCCC1)\C(C)(C)C)/c1ccccc1	
",-8.1004,-0.0027,8.0977,-5.77808,-0.7733316,5.003186,-2.322320013427735,0.7706315825462341,3.0945137741088864
"CCOc1ccc2c(c1)c1ccccc1c(n2)c1ccccc1	
",-7.3784,-0.49720000000000003,6.8812,-5.5609655,-1.2818794,4.2620354,-1.8174344619750977,0.784679425048828,2.619164630126953
"Clc1ccnc2c1cccc2C(F)(F)F	
",-9.03,-1.0552,7.974799999999999,-6.8637075,-2.1875703,4.6660757,-2.1662924575805658,1.132370333480835,3.3087242935180656
"c1ccc2c(c1)n(CCCCn1cnc3c1cccc3)cn2	
",-8.275,0.5235000000000001,8.7985,-6.02775,-0.59647477,5.4226313,-2.2472499847412113,1.1199747667312623,3.3758687362670905
"CO[C@H]1[C@@H]2CCCC[C@H]2C(=O)[C@H]2[C@]31CCCC[C@H]23	
",-8.5514,1.1542,9.705599999999999,-6.158846,-0.4753266,5.6842613,-2.3925540985107414,1.6295265976905822,4.021338677978514
"O=c1oc(c2ccccc2)c(c2c1cccc2)C1CC1	
",-7.7943999999999996,-0.5428000000000001,7.2516,-5.6595297,-1.5452764,4.10677,-2.1348703140258785,1.0024764034271239,3.1448299613952635
"Cc1ccc(cc1)S(=O)(=O)N1C[C@@H]2C[C@H]1CN2C1CCCCC1	
",-7.9677,0.14830000000000002,8.116,-5.5112457,-1.1005312,4.4068403,-2.4564542724609373,1.2488312204360963,3.709159675598144
"CN1c2ccccc2C([C@]21C=Nc1c(O2)ccc2c1cccc2)(C)C	
",-7.3443,-0.5582,6.786099999999999,-5.2754054,-1.4779088,3.7991152,-2.0688945930480953,0.9197088497161865,2.986984819030761
"Cc1ccc(cc1)Sc1c(Sc2ccc(cc2)C)c(O)c2c(c1O)cccc2	
",-7.1433,-0.251,6.8923,-5.030802,-0.82317775,4.2108254,-2.112498226928711,0.5721777548789978,2.6814745567321774
"C[C@@H]1CCCCCCCC[C@@H]([C@H]2[C@H](/C=C\C(=O)O1)OC(=O)O2)O	
",-10.0054,-0.4786,9.5268,-7.1410227,-1.5140008,5.625389,-2.8643773178100584,1.0354007734298705,3.901410900878906
"CCOC(=O)C[C@]1(NC(=CC1=O)C)c1ccccc1NC(=O)C	
",-7.8419,-0.1463,7.6956,-5.6865597,-0.9813786,4.6969047,-2.1553403228759764,0.8350786149024964,2.9986953407287595
"O[C@@H]([C@H]1C=CC(=O)N1C(=O)OC(C)(C)C)[C@H]1COC(O1)(C)C	
",-9.1509,0.081,9.2319,-6.7176914,-1.5042237,5.2112226,-2.433208578491211,1.5852237043380737,4.020677351379394
"CO[C@H]1c2ccccc2C(=O)N1[C@]1(CC1(C)C)C(=O)OC	
",-8.6636,-0.10550000000000001,8.558100000000001,-6.3973703,-1.2108976,5.1816096,-2.2662296615600592,1.1053975648880006,3.3764903694152846
"CC(=O)O[C@@H]1[C@@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1)C3	
",-8.7674,0.7969,9.564300000000001,-6.2072897,-0.5784493,5.624297,-2.560110304260254,1.3753493088722228,3.9400028579711925
"O=C(c1ccc(cc1)N(=O)=O)O[C@@H]1CC[C@@H](CC1)C(C)(C)C	
",-9.9271,-1.4008,8.526299999999999,-7.527429,-2.7399344,4.784867,-2.399670896148681,1.3391344444274902,3.7414331901550284
"CC(N1C[C@@H](OC1=O)COc1cccc2c1cccc2)C	
",-7.651,0.098,7.749,-5.619074,-0.88396513,4.727421,-2.0319261322021482,0.9819651346206665,3.021579193115234
"O=C[C@H]([C@@H](C(C)(C)C)N(C(=O)c1ccccc1)C)C	
",-8.674900000000001,0.8693000000000001,9.544200000000002,-6.435408,-0.8568931,5.569462,-2.239491884613038,1.7261931221961975,3.974738177490236
"CCCCOC1=C(C(=O)C1=O)/C(=C(\N)/C)/C#N	
",-7.9186,-0.8566,7.061999999999999,-5.634507,-1.831712,3.8204694,-2.2840928207397457,0.975112007522583,3.2415306205749506
"O=C1O[C@H]2[C@]([C@H]1C)(O)CC[C@]1([C@@]2(O)CCCC1)C	
",-9.6536,1.4203999999999999,11.074000000000002,-6.920801,-0.027902365,6.8850346,-2.7327988372802743,1.4483023647308348,4.188965438842775
"CC1(C)O[C@@]2(c3c1cccc3)C=Cc1c(O2)c2ccccc2cc1	
",-7.1997,-0.19970000000000002,7.0,-5.1030135,-1.3067149,3.7926981,-2.096686484527588,1.1070148923873901,3.2073018550872803
"Cc1ccc(cc1)S(=O)(=O)N(Cc1ncc(o1)C)Cc1ccccc1	
",-8.4868,0.0463,8.533100000000001,-6.0906687,-1.1730055,4.912237,-2.396131321716309,1.21930546169281,3.6208628326416026
"COc1ccc2c(c1)oc(=O)cc2/C=C/c1ccccc1	
",-7.785,-1.2547000000000001,6.5303,-5.908268,-1.7973273,4.1061993,-1.8767320251464845,0.5426272800445555,2.4241007354736333
"COC(=O)[C@]12CO[C@H]3[C@H]2[C@](C(=O)CC1)(C)[C@H](CC13SCCCS1)O	
",-7.8655,0.4932,8.3587,-5.403739,-0.6770281,4.7027316,-2.4617610244750976,1.1702281195640565,3.6559683906555183
"COc1ccc(cc1)[C@@H](N1[C@@H](c2ccccc2)c2c(C1=O)cccc2)C	
",-7.7817,0.1245,7.9062,-5.733064,-0.92867297,4.8015265,-2.0486358253479002,1.0531729693412781,3.1046734535217286
"CN1C(=O)[C@]2(SSSS[C@]1(Cc1ccccc1)C(=O)N2C)Cc1ccccc1	
",-8.3928,-0.676,7.716799999999999,-6.2277775,-1.6967022,4.539675,-2.165022518920898,1.0207022418975829,3.177124764251708
"Cc1ccc2c(c1)c1nc(C)cc(c1c(=O)o2)C	
",-8.1208,-0.562,7.558799999999999,-6.107426,-1.6376435,4.465118,-2.0133738334655753,1.0756434564590454,3.093682068634032
"Oc1c(cc(cc1C(C)(C)C)n1cncc1)C(C)(C)C	
",-7.8388,0.6196,8.4584,-5.73602,-0.30635297,5.427559,-2.102779911804199,0.925952972984314,3.030841101074218
"CC([C@@H]1COC(=O)N1C(=O)[C@H]1CC[C@@H]([C@]1(C)O)O)C	
",-9.5236,0.44370000000000004,9.9673,-6.8342013,-0.65125203,6.175747,-2.6893986640930176,1.094952031326294,3.7915530822753905
"OC(=O)c1c(C(=O)O)c(F)c(c(c1F)F)F	
",-9.9009,-0.8191,9.0818,-7.58004,-2.0700533,5.484857,-2.3208600219726563,1.2509533390045164,3.596942917633056
"CCOC(=O)[C@H]1CCC(=O)N2[C@@H]1c1[nH]c3c(c1CC2)cccc3	
",-7.4607,0.7067,8.1674,-5.3547153,-0.33188012,5.013949,-2.105984652709961,1.038580122423172,3.1534510826110846
"c1cc2c(s1)c(cs2)c1csc2c1scc2	
",-7.4721,-0.0779,7.3942000000000005,-5.692647,-0.89688617,4.7929945,-1.7794530197143557,0.8189861699104309,2.6012055007934576
"CC(c1cccc(c1/N=C(/c1cccc[n+]1[O-])\C)C(C)C)C	
",-7.6205,-0.6219,6.9986,-5.6293244,-1.5607141,4.067087,-1.9911755638122557,0.9388141256332397,2.9315128265380856
"CCOC(=O)Nc1cc(ccc1C#Cc1ccc(cc1)OCc1ccccc1)N(=O)=O	
",-7.6177,-1.3986,6.2191,-5.6609774,-2.5256808,3.1373796,-1.9567226364135744,1.1270807804107665,3.0817203536987305
"Cc1nc2nc(nn2c(c1)c1ccccc1)SCc1ccccc1	
",-7.9329,-0.8792000000000001,7.0537,-5.774865,-1.6243763,4.1415005,-2.15803484954834,0.7451762969970702,2.912199526977539
"O=C1[C@@H](Oc2ccccc2)[C@H](N1c1ccccc1)c1ccccc1	
",-8.091,0.3456,8.436599999999999,-5.9214277,-0.7071474,5.2063293,-2.169572273254394,1.0527474194526674,3.2302706542968735
"COC(=O)C1=C(S/C(=C(/c2ccccc2)\C#N)/S1)C(=O)OC	
",-7.5594,-1.0906,6.4688,-5.698352,-2.2768273,3.4172454,-1.8610481399536134,1.186227335357666,3.051554611968994
"Cc1c(C)sc2c1SSc1c2sc(c1C)C	
",-6.9684,-0.6381,6.3303,-5.1843944,-1.643503,3.5528336,-1.7840056404113769,1.0054029506683348,2.777466442871094
"O=C1O[C@H]2[C]([N][C@@H]1Cc1ccccc1)[C@]1(C([C@@H]2CC1)(C)C)C	
",-8.6187,0.5308,9.1495,-6.1527834,-0.31209105,5.8400464,-2.465916606140137,0.8428910525321961,3.3094535942077634
"COc1ccc(cc1)[C@@]12Cc3cc(C)ccc3OC1=Nc1c2cccc1	
",-7.5665,0.1758,7.742299999999999,-5.5777483,-0.89734715,4.6797304,-1.98875170135498,1.0731471522331237,3.062569584655761
"O=C1OC[C@@]23[C@H]1C=CC[C@@H]3[C@@]1([C@]3([C@H](C2)O)[C@H]1[C@@H](OC3=O)c1cocc1)C	
",-9.0356,0.8946000000000001,9.930200000000001,-6.30033,-0.51143056,5.786976,-2.7352698379516607,1.406030561542511,4.143224139404298
"CC([C@@H]1C[C@@H]2O[C@@]2([C@H]2[C@H]1[C@H](O)[C@]1(C)O[C@@H]1C2)C)C	
",-9.5716,1.6647,11.2363,-6.3897047,1.3577067,7.7741365,-3.181895295715332,0.30699333400726325,3.462163456726074
"COc1cc2cc(OC)ccc2cc1C(=O)c1ccc(cc1)F	
",-7.7437000000000005,-0.5799000000000001,7.1638,-5.5063896,-1.4302844,4.069989,-2.2373103820800786,0.8503843809127807,3.093810795593262
"S=C1CC[C@@H]2OCCC[C@H]2OC(=S)C[C@@H]2[C@@H](O1)CCCO2	
",-8.3368,-0.20140000000000002,8.1354,-6.155802,-1.635638,4.528944,-2.180998226928711,1.4342379985809326,3.606455984497071
"CSc1cccc(c1)NC(=O)Nc1ccccn1	
",-7.3497,-0.0235,7.3262,-5.3589077,-1.0029125,4.3476357,-1.9907923004150394,0.9794125213623047,2.978564253997803
"Cc1ccc(cc1)Cn1c(cc(=O)c2c1ccs2)c1ccccc1	
",-7.5846,-0.0519,7.5327,-5.572524,-1.0144796,4.5591345,-2.012075929260254,0.962579637145996,2.973565516662598
"C1CS[C]2N=C[N]c3c2ncn3CCCn2c3c([C](S1)N=C[N]3)nc2	
",-7.8884,-0.3425,7.5459,-5.2066565,-0.86226183,4.3273754,-2.6817435440063475,0.5197618317604065,3.218524588012695
"OC[C@@]1(O)CC[C@@H]2[C@H]([C@H]3[C@@H]1CC[C@H]3C)[C@@](C2)(C)O	
",-9.4142,1.3499,10.7641,-6.587364,1.4421858,8.041448,-2.8268358032226555,-0.09228575954437246,2.722652360534667
"COC(=O)C1=C(C)NC(=C([C@H]1c1cc(F)cc(c1)F)C(=O)OC)C	
",-7.8406,-0.44480000000000003,7.3958,-5.735235,-1.5354841,4.189618,-2.105364785766602,1.0906840755462646,3.206181889343262
