smiles,gw_homo,gw_lumo,gw_gap,pred_homo,pred_lumo,pred_gap,delta_homo,delta_lumo,delta_gap
"COc1c(OC)cc2c3c1ccc(c3)CCCN(CC2)C	
",-6.8959,0.19390000000000002,7.0898,-4.9379835,-0.6094732,4.3373613,-1.9579164871215822,0.8033732284545898,2.752438664245606
"C[C@H]1C[C@@H](C)C(=O)C2=C3[C@@]4([C@H](/C=C/C1=O)[C@@H](O)[C@H](O3)[C@@H](C4)C)OC2=O	
",-9.1002,-0.5832,8.517,-6.643748,-1.9375159,4.7114477,-2.456452193450927,1.35431585483551,3.805552284240722
"CC(c1ccncc1[N][N]c1cnccc1C(C)C)C	
",-8.3144,-1.4523000000000001,6.862099999999999,-5.920224,-0.74917096,5.1730556,-2.3941758102416983,-0.703129041004181,1.689044351196288
"O[C@H](c1ccccc1)C(=O)NCc1ccccc1	
",-8.7195,0.7061000000000001,9.4256,-6.4143486,-0.3640198,6.052046,-2.305151397705078,1.070119811153412,3.3735541778564446
"COc1cc(/C=C/C(=O)c2ccccc2O)cc(c1OC)OC	
",-7.7019,-1.4295,6.2724,-5.4931645,-1.6675937,3.8283186,-2.208735460662842,0.23809371757507325,2.4440814041137697
"COC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccc(c(c1)OC)O	
",-7.6997,-0.4912,7.2085,-5.6064224,-1.5371015,4.072097,-2.0932775756835937,1.0459015071868896,3.136403175354004
"CC(N(C(C)(C)C)C(=O)CS(=O)(=O)c1ccccc1)C	
",-8.5234,-0.1426,8.3808,-6.5903487,-1.0763866,5.5200996,-1.9330512794494634,0.9337865709304809,2.8607003601074226
"Cc1ccc(cc1)S(=O)(=O)N1C/C(=C(/c2ccccc2)\Cl)/[C@]2(C1)C=CCC2	
",-8.6143,0.0811,8.6954,-5.866297,-1.1205407,4.7429214,-2.7480032318115235,1.2016407381057739,3.9524786476135247
"O=C(c1ccccc1O)NCc1ccccc1	
",-8.1995,-0.0682,8.131300000000001,-6.137315,-0.7755902,5.3636355,-2.0621852035522465,0.707390181350708,2.7676644599914564
"CO[C@@]1(Cc2ccccc2)C(=O)N(C)/C(=C\c2ccccc2)/C(=O)N1C	
",-7.8619,-0.4708,7.391100000000001,-5.895134,-1.008409,4.8867006,-1.9667660278320316,0.5376090232849121,2.5043993698120124
"COC(=O)C(=Cc1ccc(cc1)N(=O)=O)C(=O)OC	
",-9.1901,-1.7563,7.4338,-7.2230744,-2.5789106,4.6469,-1.9670255638122551,0.8226105892181397,2.7868998229980466
"CCN(C(=S)Sc1nc(Cl)c(nc1Cl)SC(=S)N(CC)CC)CC	
",-7.7176,-1.1734,6.5442,-5.593048,-1.8364844,3.7747617,-2.124551904296875,0.663084432220459,2.76943832321167
"O=C1C=CN2[C@@H](C1)[C@@H]1C[C@H](C2)[C@@H]2N(C1)CCCC2	
",-7.8558,0.43810000000000004,8.2939,-5.595091,-0.7717242,4.823746,-2.260709133911133,1.209824224090576,3.47015379562378
"O=C1CC(C)(C)CC2=C1[C@H](c1ccccc1)c1c(N2)c2ccccc2oc1=O	
",-7.8102,-1.0072,6.803,-5.7667465,-1.8362484,3.937725,-2.0434534790039063,0.8290483978271483,2.865274932861328
"C=CCN1C=C(C(=O)C)[C@H](C(=C1)C(=O)C)c1ccc(cc1)N(=O)=O	
",-7.9729,-1.0464,6.9265,-5.887803,-2.3172114,3.579006,-2.085096922302246,1.270811389541626,3.3474940433502196
"N#Cc1ccc(cc1)C(=O)NCCCCNC(=O)c1ccc(cc1)C#N	
",-9.4453,-0.9044000000000001,8.540899999999999,-6.946477,-1.7221881,5.237248,-2.4988230636596676,0.817788115119934,3.303652056121825
"O=c1cc(CSC(=S)N2CCCCC2)c2c(o1)ccc1c2cccc1	
",-7.7015,-0.9401,6.7614,-5.681119,-1.8911617,3.7955236,-2.0203810348510745,0.9510616802215576,2.9658763565063477
"N#CC1(C#N)[C@@H]2[C@H](C1(c1ccccc1)c1ccccc1)C2(C)C	
",-8.8245,0.1763,9.0008,-6.6770697,-0.867198,5.8173957,-2.1474303359985356,1.0434979904174804,3.1834043128967284
"N#CC(=C1[C@@H](CCc2c1cccc2)[C@H](c1ccc(cc1)Cl)CN(=O)=O)C#N	
",-9.0688,-1.9578000000000002,7.110999999999999,-6.867414,-2.7888014,4.079028,-2.201386002349853,0.8310014316558836,3.031971870422362
"O[C@H]1[C@H](O)[C@H](O)CO[C@]21OC[C@@]1(OC2)OC[C@H]([C@H]([C@@H]1O)O)O	
",-9.3052,1.2718,10.577,-6.5788016,0.72063494,7.2812066,-2.726398368072509,0.5511650627136231,3.2957933921813964
"O=C(OC1CCCCC1)OOC(=O)OC1CCCCC1	
",-10.6272,1.4549,12.0821,-7.7149563,0.070057675,7.766386,-2.9122437164306643,1.384842324757576,4.315713967895508
"CC1(C)NC(NC(C1)(C)C)c1ccc(cc1)N(=O)=O	
",-8.3711,-0.8733000000000001,7.4978,-6.004594,-2.1182566,3.8852735,-2.3665061508178713,1.2449565689086914,3.6125265434265135
"COc1cc2c(cc1OC)CCN1[C@]2(O)C(C)(C)OC1=O	
",-7.7834,0.79,8.5734,-5.507397,-0.14860424,5.360576,-2.2760028251647952,0.9386042439937592,3.212823847198486
"CC(=O)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2OC(=O)C	
",-9.8853,1.8153000000000001,11.700600000000001,-6.903962,0.0669492,6.972397,-2.9813378646850595,1.74835079638958,4.728203149414064
"O=C(Nc1ccccc1)OCc1ccc(cc1)COC(=O)Nc1ccccc1	
",-8.1741,0.26780000000000004,8.441899999999999,-5.8318415,-0.38646683,5.450248,-2.342258531188964,0.6542668309688568,2.9916522354125963
"COC(=O)/C=C/c1cncn1S(=O)(=O)N(C)C	
",-8.424,-0.7876000000000001,7.636399999999999,-6.289181,-2.0325015,4.247203,-2.134818767547607,1.244901459121704,3.3891971267700187
"CCOC(=O)[C@H]1[C@H](C)Cc2c3[C@]1(O)C(=O)c1cccc(c1c3no2)OC	
",-8.1552,-0.8082,7.347,-6.0830483,-1.7332876,4.3472934,-2.0721516563415534,0.9250875728607177,2.999706623077393
"CC/C=C/C(=O)N1C(=O)CC(N1Cc1ccccc1)(C)C	
",-8.1631,-0.19440000000000002,7.9687,-5.919515,-1.1984439,4.723464,-2.2435848670959473,1.00404388961792,3.245235987854004
"C/C=C/C(=O)N1C(=O)CC(N1Cc1cccc2c1cccc2)(C)C	
",-8.0242,-0.3332,7.691000000000001,-5.62599,-1.2050835,4.4207187,-2.3982100860595708,0.8718834894180298,3.2702813301086433
"Clc1ccccc1N1C(=O)[C@@H]([C@H]1c1ccccc1)c1ccccc1	
",-8.2888,0.28150000000000003,8.5703,-6.0846076,-0.74904525,5.3377233,-2.2041923988342287,1.0305452527999879,3.232576744842529
"N#Cc1c2ccccc2n(c1C)c1ccccc1	
",-7.8213,0.0872,7.9085,-5.753126,-0.9376235,4.8152547,-2.0681738555908202,1.0248235008239746,3.0932453117370606
"c1ccc2c(c1)c1ccc(cc1)SCc1ccc(CSc3ccc2cc3)cc1	
",-7.3392,-0.0388,7.3004,-5.4404197,-0.948562,4.49584,-1.8987803260803222,0.9097620260238648,2.804559927368164
"c1ccc(cc1)[C@]12O[C@](c3c1cccc3)([C@]13[C@@]42[C@@H]2[C@H]4[C@H]1[C@H]3C2)c1ccccc1	
",-7.9955,0.7319,8.7274,-5.625845,-0.39833483,5.221954,-2.369655044555664,1.1302348309993744,3.5054461311340326
"COc1ccc(cc1)C#CC1(O)c2ccccc2c2c1cccc2	
",-7.7758,-0.1545,7.621300000000001,-5.6165533,-1.0142276,4.604931,-2.1592466934204104,0.8597276287078858,3.0163691223144538
"N#CC1=C(C#N)[C@@H]2CCc3ccc(CCc4cc1c(C2)cc4)cc3	
",-8.332699999999999,-1.5345,6.7982,-6.240809,-2.599115,3.6493328,-2.0918910362243643,1.0646148948669434,3.148867238235473
"COc1ccc2c(c1)oc1=CC(C=c3c1=c2c(=O)n3c1ccc(cc1)C)(C)C	
",-6.922,-1.0519,5.8701,-5.064968,-2.106317,2.9560647,-1.8570318908691403,1.0544170433044433,2.9140352989196776
"O=C1[N][S@@](C[C@H]1Cc1ccccc1)([O])CCc1ccccc1	
",-8.7885,0.3272,9.1157,-6.0776215,-0.3689742,5.7038918,-2.7108785400390634,0.696174208831787,3.4118082458496097
"ClC(=C(Cl)Cl)C(=C(Sc1ccc(cc1)C)Sc1ccc(cc1)C)N(=O)=O	
",-8.0781,-1.5455999999999999,6.532499999999999,-6.276981,-2.3369484,3.935973,-1.8011191230773917,0.7913483947753908,2.5965270709991444
"COc1ccccc1/N=C/1\OCC\C1=C/C=C/c1ccc(cc1)Cl	
",-6.8911,-1.3118,5.5793,-5.4034157,-1.6938019,3.7165318,-1.4876843200683592,0.3820018798828124,1.8627682464599609
"[O][N]N1CCN=C1[C](c1ccccc1)[N]OC(=O)Cc1ccccc1	
",-8.787700000000001,-0.6715,8.116200000000001,-5.9622245,-0.55279183,5.4099307,-2.8254755165100107,-0.11870816612243651,2.706269293975831
"C[C@@H](N[C@@H](c1ccccc1)C)CCn1cnc2c1cccc2	
",-8.0831,0.6511,8.7342,-5.8449793,-0.36952707,5.479522,-2.2381207138061523,1.0206270717144013,3.2546777717590327
"COCO[C@@H]1CC=C([C@@H]([C@H]1O)NCc1ccc(cc1)OC)Cl	
",-7.7955,1.125,8.9205,-5.6994886,-0.22466743,5.4798465,-2.0960113601684567,1.3496674299240112,3.4406535224914556
"C[C]1N([O])ON=C1NCNC1=NON([C]1C)[O]	
",-8.7017,0.0016,8.7033,-5.522067,-0.55869776,4.9860425,-3.1796329299926764,0.5602977601051331,3.717257500457764
"O=C1N(c2ccccc2C(C)(C)C)C(=O)[C@@]2([C@H]1[C@@H]1C=C[C@H]2C1)C	
",-8.7419,0.6895,9.4314,-6.4283586,-0.5608601,5.8746185,-2.3135414451599114,1.2503600974082947,3.5567814697265625
"[O-][n+]1ccc(cc1/C=N/c1c(cccc1C(C)C)C(C)C)N(=O)=O	
",-7.964,-1.9229,6.0411,-6.2332892,-2.5922883,3.6576557,-1.730710758209229,0.6693882556915283,2.3834442840576173
"O=C1[C@H](CCC[C@H]1Cc1ccccc1)Cc1ccccc1	
",-8.5147,0.8291000000000001,9.3438,-6.2843585,-0.4864843,5.800172,-2.2303414985656733,1.3155842891693115,3.5436281478881835
"CCC(=O)c1ccccc1NN1c2ccccc2C(=O)[C@]1(C)OC	
",-7.6426,-0.7078,6.9348,-5.528963,-1.6871939,3.8479147,-2.113636911010742,0.9793938705444336,3.086885304260254
"CC1=C(Sc2cccc(c2)SC2=C(C)C(=O)c3c(C2=O)cccc3)C(=O)c2c(C1=O)cccc2	
",-7.814,-2.1898,5.6242,-5.895784,-2.9181898,2.976284,-1.9182160987854004,0.7283897640228272,2.6479159729003907
"c1ccc2c(c1)c(c(cc2)n1cccn1)c1c(ccc2c1cccc2)n1cccn1	
",-7.5598,-0.4047,7.1551,-5.7432957,-1.2992756,4.442583,-1.816504330444336,0.8945756366729736,2.7125169158935547
"O=N(=O)c1cc(ccc1OS(c1ccccc1)([O])[O])OS(c1ccccc1)([O])[O]	
",-9.3916,-1.1013,8.2903,-6.085614,-2.2781305,3.8119154,-3.305985795593262,1.1768305313110352,4.478384602355957
"COC(=O)[C@H]1CC(=O)[C@@]2(C1=CCC1(C2)OCCO1)CC=C(C)C	
",-8.2909,0.6157,8.906600000000001,-5.931731,-0.59818697,5.340164,-2.359168775939942,1.21388696975708,3.5664358154296885
"COc1ccc(cc1)C(=O)[C@@H](c1ccc(cc1)OC)OC(=O)C	
",-8.1151,-0.299,7.8161,-5.800204,-1.2402844,4.5640216,-2.314896199798584,0.9412844429016114,3.2520784126281734
"CCOC(=O)c1c(Cc2ccccc2)n(c2c1cccc2)CCC	
",-7.4921,0.2644,7.7565,-5.465872,-0.5732527,4.8945446,-2.026228189086914,0.8376526779174804,2.8619553985595703
"CO[C@H]1CC=C([C@@H]2[C@@H](C1=O)CCCC2)C=C	
",-8.4596,0.4657,8.9253,-5.8939924,-0.59088635,5.3046455,-2.5656075759887695,1.0565863544464111,3.620654461669922
"CC(=O)C[C@@H]1N2C(=O)[C@@H]3CCCN3C(=O)[C@@H]2Cc2c1[nH]c1c2cccc1	
",-7.6349,0.6424000000000001,8.2773,-5.501653,-0.5309871,4.9730844,-2.13324680557251,1.1733870839118958,3.304215550231934
"OCC[C@@H](C(=O)N[C@@H]1[C@@H](C)O[C@@H]([C@H]([C@H]1O)O)OC)O	
",-8.9384,1.3911,10.3295,-6.470565,0.45755872,6.9216413,-2.4678351577758786,0.9335412786960602,3.407858650207519
"C1C[C@@H]2C[C@@H]([C@H]1N1N2[C@@H]2CC[C@H]1CC2)Sc1ccccc1	
",-6.4887,1.0446,7.5333,-5.129052,-0.052719582,5.087145,-1.3596478378295895,1.0973195818722248,2.4461551483154294
"Cc1ccc(cc1)S(=O)(=O)[N][S]1c2ccccc2S(=O)(=O)c2c1cccc2	
",-8.725999999999999,-1.1138,7.6122,-6.328004,-1.7456911,4.5877147,-2.3979961166381827,0.6318910610198976,3.0244853279113766
"CCNC1=NS(=O)(=O)c2c1cccc2	
",-8.9853,-0.6267,8.358600000000001,-6.6821017,-1.8005859,4.899511,-2.303198273468018,1.1738858659744262,3.4590891395568857
"CCOC(=O)[C@@H]1NN([C@H]2[C@@H]1CCC2)C(=O)c1ccccc1	
",-8.4288,0.5078,8.9366,-5.682749,-0.5865169,5.0888424,-2.7460512054443367,1.0943169167518616,3.847757608032227
"COc1c(OC)ccc2c1[C@@H]1[C@@H](C(=O)C)C(=O)C=C(C1=C2C)C	
",-7.2849,-0.9584,6.3265,-5.3372593,-1.8656093,3.484014,-1.9476407073974613,0.9072092882156372,2.84248596572876
"COc1ccc(cc1)CN1[C@@H]2SS[C@@H]3[C@](C1=O)(N(C2=O)OC)Oc1c3cccc1	
",-8.2832,-0.003,8.2802,-5.735044,-1.3156952,4.4176846,-2.548155997467042,1.3126951665878297,3.8625154449462897
"c1ccc(cc1)[C@@H]1O[C@@H](OC[C@H]1c1ccc2c(c1)OCO2)c1ccccc1	
",-7.8502,0.757,8.6072,-5.4372687,-0.2901261,5.143486,-2.4129312660217286,1.0471260852813722,3.463713977050782
"CCOC(=O)/C(=C\1/SC(=C(S1)C)C)/C(=C\1/SC(=C(S1)C)C)/C(=O)OCC	
",-6.9272,-0.013000000000000001,6.9142,-5.1676097,-1.1068779,4.0561066,-1.759590308380127,1.0938779230117799,2.8580934326171876
"Cc1ccc(cc1)[N][N]c1ccc(cn1)O	
",-7.8976,-1.1994,6.6982,-5.2045813,-0.6453133,4.5584326,-2.6930187393188474,-0.5540866774559021,2.1397674209594726
"O=C1[C@@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)[C@@]2([C@H]1[C@@H]1C=C[C@H]2C1)[S@@](=O)c1ccc(cc1)C)C3	
",-8.1858,-0.2675,7.9183,-5.943182,-1.0696143,4.870662,-2.242618008422852,0.802114291191101,3.047637787628174
"c1ccc(cc1)n1n(c2ccccc2)c2ccccc2c2c1cccc2	
",-7.2375,-0.3052,6.9323,-5.198587,-0.85339946,4.350579,-2.038913059234619,0.5481994555473327,2.5817212150573727
"COC(=O)C([C@H]1C=C[C@@H]([C@H](O1)COC(=O)C)OC(=O)C)(C)C	
",-9.4213,1.1451,10.5664,-6.785592,-0.21766804,6.563369,-2.635707920837403,1.362768041586876,4.003031202697754
"C[C@@H]1C=CCC(=O)N[C@@H]1c1ccccc1	
",-8.8784,0.708,9.5864,-6.3483367,-0.28892916,6.0606666,-2.5300633033752433,0.9969291644096374,3.5257334388732904
"c1ccc(cc1)c1c2c3ccccc3Cc3c(c2cc2c1cccc2)cccc3	
",-7.3406,-0.4914,6.849200000000001,-5.5281267,-1.0904919,4.4371862,-1.8124732833862307,0.5990918909072875,2.4120137588500983
"Cc1ccc(cc1)C1=N[C@@]2(c3c1cccc3C)C=CC(=O)c1c2cccc1	
",-8.2707,-0.7453000000000001,7.525399999999999,-6.253607,-1.7444117,4.5080223,-2.0170932037353513,0.9991117069244384,3.01737769165039
"COC(=O)C([C@]1(C=CC(=O)N1)N1C(=O)C=CC1=O)(C(=O)OC)O	
",-9.5124,-1.4764,8.036,-6.8847733,-2.8241582,4.0456033,-2.6276267456054683,1.3477581916809083,3.9903967247009273
"CCC[C@H]1OC(=O)[C@@H](O)CC/C=C\[C@H]2[C@@H]1OC(O2)(C)C	
",-9.1242,1.2516,10.3758,-6.5328298,-0.23881313,6.298064,-2.591370238494873,1.4904131320476532,4.077735768127441
"C=CCN1CCS(=O)(=O)c2c1c(F)c1c(c2F)N(CC=C)CCS1(=O)=O	
",-7.6923,-0.6859000000000001,7.0064,-6.055935,-1.6371853,4.4164658,-1.636365093994141,0.9512853351593017,2.5899342407226564
"CC1=N[C@H]2OCCC[C@H]2[C@]2(N1c1ccccc1C2(F)F)c1ccccc1	
",-7.8182,0.165,7.9832,-5.6235666,-0.7876201,4.838391,-2.1946333724975586,0.9526201272010804,3.144809172821045
"CNC(=O)[C@H]([C@@H]([C@H](C(=O)NC)OC(=O)C)OC(=O)C)OC(=O)C	
",-9.3684,1.5524,10.9208,-6.6700325,-0.29221722,6.3799734,-2.6983674987792963,1.8446172248363495,4.540826588439941
"C#CC[C@]1(O)c2ccccc2C=Cc2c1cccc2	
",-7.6919,-0.36050000000000004,7.3314,-5.8055553,-1.081619,4.722129,-1.8863446563720707,0.7211190242767334,2.609271131896973
"O=C1CCCCCn2c(c(CCO1)sc2=S)C	
",-7.2256,0.34890000000000004,7.5745000000000005,-5.133997,-0.7748641,4.36867,-2.0916030364990235,1.1237640775680542,3.205830013275147
"COc1ccc(cc1)[C@]12CCC[C@](CC1)(OO2)c1ccc(cc1)OC	
",-7.8783,0.977,8.8553,-5.5458655,-0.01949326,5.530676,-2.3324344642639163,0.9964932594895363,3.3246241119384763
"O=C(c1cccnc1)NC1CCCCC1	
",-9.1026,0.07,9.172600000000001,-6.670174,-1.0400171,5.632087,-2.4324258781433112,1.1100171279907227,3.540512769317628
"Cc1ccc(cc1)S(=O)(=O)/N=C/1\SC1(c1ccccc1)c1ccccc1	
",-8.7084,-0.729,7.979399999999999,-6.1820436,-1.5366137,4.6424556,-2.5263564476013176,0.8076137027740479,3.3369444221496574
"OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O[C@H]1CCCCO1)n1cnc2c1[N]C=N[C]2N	
",-8.1666,0.4419,8.608500000000001,-5.3273582,-0.2449609,5.0768647,-2.8392417541503914,0.6868609041213989,3.531635280609132
"O=C1OCCC[C@H]2[C@@H]1[C@@H]1CCCCN1O2	
",-8.3742,1.5767,9.9509,-5.50703,0.031176575,5.542981,-2.8671699897766114,1.5455234254717827,4.4079188522338875
"O=C1C=C[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC=C2C(=O)C)C)C	
",-8.6369,-0.23440000000000003,8.4025,-6.240521,-1.5217752,4.7245855,-2.3963790458679206,1.287375245666504,3.67791446685791
"O=c1oc2ccccc2cc1Cc1ccccc1	
",-8.3623,-0.7686000000000001,7.593699999999999,-6.2601185,-1.8250809,4.4382076,-2.102181515502929,1.056480871582031,3.155492373657226
"O=C([C@H]1CCOC1=O)Nc1ccc(cc1)Cl	
",-8.1632,0.4172,8.5804,-6.0028634,-0.82317686,5.183508,-2.16033659286499,1.2403768608093262,3.3968920806884757
"COc1ccc2c(c1)[C@@H]1[C@H]3C=C[C@@H]([C@@H]1NC2=O)C3	
",-8.1752,0.44120000000000004,8.6164,-5.9592195,-0.7456682,5.21521,-2.215980544281006,1.1868681728363037,3.4011900390625005
"CCCCCC/C=C/c1nc2cc(OC)ccc2n2c1ccc2	
",-7.0943,-0.635,6.4593,-5.107017,-1.0394574,4.062382,-1.987282959747314,0.40445744037628173,2.396917778778076
"COc1cc(OC)cc2c1c(c1ccc(cc1)Cl)c([nH]2)C(=O)C(=O)N	
",-7.1944,-1.2835,5.9109,-5.151932,-1.7815739,3.366026,-2.0424682373046874,0.4980738916397094,2.5448740753173826
"CNC(=O)C(=O)c1[nH]c2c(c1c1ccc(cc1)Cl)c(OC)cc(c2)OC	
",-7.1488,-1.2505,5.8983,-5.11701,-1.6823256,3.4290366,-2.031789883422851,0.43182560157775884,2.469263382720947
"O=C1C(C)(C)C2(C1(C)C)SSC(S2)(c1ccccc1)c1ccccc1	
",-7.9859,0.021400000000000002,8.0073,-5.6902866,-1.3770425,4.3144274,-2.295613363647461,1.3984425319671632,3.6928726242065437
"C[C@H]([C@H](C(=C)C)O)C(=O)N1C(=O)O[C@H]([C@H]1C)c1ccccc1	
",-9.0507,0.4253,9.476,-6.717602,-0.536121,6.1857615,-2.333098223876954,0.9614210107803345,3.2902385482788095
"O[C@@H]1/C(=N/OCc2ccccc2)/C[C@]2([C@@H]1O[C@H](C2)n1cc(C)c(=O)[nH]c1=O)O	
",-8.7818,0.0729,8.854700000000001,-6.182457,-0.9899067,5.196474,-2.5993430297851567,1.0628067282676696,3.6582259246826183
"N#CC(=Cc1ccccc1c1ccccc1N1CCCC1)C#N	
",-7.3905,-1.633,5.7575,-5.5710473,-2.2512572,3.3256197,-1.8194526939392093,0.6182571811676025,2.4318803024291995
"Cc1oc(=O)c2c(c1)c1[C@H]3[C@@H]4CC[C@H]([C@H]3C(=O)c1c1c2cccc1)C4	
",-7.8948,-1.5363,6.3585,-5.8090982,-1.9745833,3.8382683,-2.085701756286621,0.4382832681655884,2.5202317199707034
"COc1ccc(cc1)NC(=S)N1CCN/C/1=N\c1ccc(cc1)OC	
",-7.0755,0.1092,7.1847,-5.0968494,-0.85387313,4.2391086,-1.9786505584716796,0.9630731336593628,2.945591437530518
"Cc1ccc(o1)[C@H]1Nc2ccccc2c2n1c1ccccc1n2	
",-7.3006,-0.20550000000000002,7.0951,-5.282122,-1.1142893,4.1625266,-2.0184778648376467,0.9087892837524414,2.9325733924865727
"Cc1cc(CN2CCOCCOCCOCC2)cc(c1O)C	
",-7.7213,1.1346,8.8559,-5.504152,-0.027876586,5.4826546,-2.2171481788635257,1.1624765857219697,3.373245428466797
"c1ccc2c(c1)/C(=C/1\CCc3c1cccc3)/CC2	
",-7.0375,-0.27030000000000004,6.7672,-5.5003057,-0.88630176,4.6171575,-1.5371943473815914,0.6160017559051514,2.1500425407409667
"O=CN[C@H]([C@@H](c1ccccc1)O[C@@H](CN(=O)=O)CC)C	
",-8.7932,-0.0234,8.7698,-6.6712813,-1.9066836,4.7616835,-2.1219186622619635,1.883283564186096,4.008116535949707
"CC1=CC[C@](CC1)(NS(=O)(=O)c1ccc(cc1)C)C(=C)C	
",-8.7563,0.2351,8.991399999999999,-6.153263,-1.0203547,5.1437664,-2.603036907958984,1.2554547477722169,3.8476335968017565
"O=C1N(c2ccccc2)C(=O)c2c1cc1ccccc1c2	
",-8.4243,-1.0977999999999999,7.326500000000001,-6.259939,-2.4074652,3.8581047,-2.1643608062744146,1.3096652194976808,3.4683952941894542
"Cc1ccc(cc1)S(=O)(=O)N1CC[C@H]([C@@H]1C)NC(C)(C)C	
",-8.223,0.0436,8.2666,-5.796346,-1.027878,4.7708573,-2.426653812408448,1.0714780460357667,3.4957426658630375
"O[C@@H]1C[C@@]2(O)CCC[C@@]2(C[C@H]1n1cnc2c1[N]C=N[C]2N)O	
",-7.925,0.7535000000000001,8.6785,-5.4019527,-0.20070994,5.190357,-2.5230472564697264,0.9542099390029908,3.4881427917480465
"O=C1c2ccccc2c2c3c1c(ccc3ccc2)c1ccccc1c1ccccc1	
",-7.6131,-1.5412,6.0719,-5.783829,-2.2287035,3.5552711,-1.8292707878112795,0.6875034988403321,2.5166288513183597
"O[C@H]1N(N=Cc2c1cccc2)[C]1[N]CCN1	
",-7.7625,-0.2417,7.5208,-5.3352222,-1.1397831,4.2031555,-2.427277755737305,0.8980831439971924,3.3176444824218754
"CC([C@H](N1C(=O)c2c(C1=O)cccc2)C(=O)NC[C@@H](c1ccccc1)O)C	
",-8.906,-1.2741,7.631900000000001,-6.360811,-2.373783,3.9893918,-2.5451887664794928,1.0996831115722656,3.6425081962585457
"C[C@]1(O)CC[C@@H]2O[C@@]2(C)CC/C=C/[C@H]2[C@@H]1CC[C@]2(C)O	
",-8.6264,1.6019999999999999,10.2284,-6.191345,0.5531741,6.744216,-2.4350547851562503,1.0488259215354918,3.4841840347290045
"CC(=C)[C@@H]1CCC2=C[C@@H](OC2=O)C[C@@]([C@H](c2oc(C1)cc2)O)(C)O	
",-8.2518,0.1389,8.390699999999999,-5.7676883,-1.2613409,4.504327,-2.4841117256164544,1.400240856552124,3.886373179626464
"C#C[C@]1(O)c2ccccc2C=Cc2c1cccc2	
",-7.7303,-0.23720000000000002,7.4931,-5.767083,-1.116663,4.6467905,-1.9632168319702146,0.8794629791259765,2.8463094955444337
"CC[C@H](Oc1ccccc1/C(=N\C)/c1cccc2c1cccc2)C	
",-7.5727,-0.14850000000000002,7.4242,-5.6937056,-1.0435817,4.6544333,-1.8789944412231447,0.89508172416687,2.769766749572754
"CO[C@@H]1[C@@H](C)CC(=O)[C@@H](N1S(=O)(=O)c1ccc(cc1)C)C	
",-8.6867,0.014,8.7007,-6.4045315,-1.2003156,5.204186,-2.282168521118164,1.2143155946731568,3.4965140373229975
"CCOC(=O)[C@]1(C#N)C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(cc1)C	
",-8.9042,-0.0403,8.8639,-6.6263475,-1.2074189,5.423701,-2.2778524581909174,1.1671189186096191,3.4401991905212395
"CN1C(=C(c2ccccc2)C)N(C)C(=O)C(C1=O)(C)C	
",-8.1216,0.056400000000000006,8.178,-5.845482,-0.46285123,5.391108,-2.276118127441407,0.5192512263298035,2.786891963958741
"Oc1ccccc1C(=O)[C@H]1C[C@]1(C)c1ccc2c(c1)cccc2	
",-7.8684,-0.8165,7.0519,-5.744462,-1.5051143,4.2369466,-2.1239379867553714,0.6886143169403076,2.8149534172058104
"N#CC1=C(N)O[C@]2([C@H]([C@@H]1c1ccc(cc1)Cl)CN(CC2)C)OC	
",-7.9183,0.6694,8.5877,-5.6599817,-0.61333615,5.042232,-2.2583182723999027,1.2827361458778381,3.5454679634094237
"CC(=O)[C@@H]1[C@@H](c2ccccc2)c2c(C)[nH]nc2C[C@]1(C)O	
",-8.2132,0.8697,9.0829,-6.0362062,-0.5149716,5.5240407,-2.176993754577637,1.384671613883972,3.5588593009948735
"COC(=O)c1ccc(c(c1)OCC1CC1)OCC1CC1	
",-7.6843,0.2957,7.98,-5.760055,-0.83953786,4.92233,-1.924244934844971,1.1352378589630128,3.0576700973510746
"S1C[C@H]1COC(c1ccccc1)(c1ccccc1)c1ccccc1	
",-8.2732,0.5244,8.7976,-5.9171314,-0.4420402,5.4729877,-2.356068576049804,0.966440205001831,3.324612348175048
"N#Cc1cccc(c1)[C@H]1C[C@@H](C)CCN1C(=O)OC(C)(C)C	
",-8.7177,-0.2715,8.446200000000001,-6.5819263,-1.3394053,5.2456236,-2.1357736541748054,1.0679052982330322,3.2005764114379893
"Clc1cccc(c1)[C@@H]([C@H]1N(C(=O)C)c2c(C1=O)cccc2)CC(=O)C	
",-8.1736,-0.8313,7.342300000000001,-6.245762,-1.8520532,4.391677,-1.9278381286621098,1.0207531654357909,2.9506230972290046
"Cc1ccc(cc1)S(=O)(=O)N1c2ccccc2O[C@H]2[C@H]1Cc1c2cccc1	
",-7.8428,-0.0969,7.745900000000001,-5.596171,-1.1665356,4.427356,-2.246629097747803,1.0696356159210205,3.318544233703614
"c1ccc(cc1)CN1C[C@@H](Cc2ccccc2)c2c(C1)cccc2	
",-8.0309,0.8126,8.8435,-5.793955,-0.14285582,5.6467023,-2.2369451507568368,0.9554558230400085,3.1967977104187018
